EI,R,Weight,Thickness,PlyConfig
2467977588.8352404,32.0,0.24204401310839205,2.2479999999999998,"[1, 2, 4, 2, 2, 2, 2, 2, 2, 0, 1]"
2453163883.0831265,32.0,0.2409526368031666,2.248,"[1, 2, 4, 2, 2, 2, 2, 2, 1, 1, 1]"
2447688915.1778083,32.0,0.23213232144582652,2.359,"[1, 1, 4, 2, 2, 2, 2, 2, 2, 2, 1]"
2420048711.985359,32.0,0.2276095761071262,2.248,"[1, 1, 4, 2, 2, 2, 2, 2, 2, 1, 1]"
2405506360.268765,32.0,0.2265249048119951,2.248,"[1, 1, 4, 2, 2, 2, 2, 2, 1, 2, 1]"
2392909410.6734953,32.0,0.22311365080880313,2.137,"[1, 1, 4, 2, 2, 2, 2, 2, 2, 0, 1]"
2364092727.1320505,32.0,0.2209510132286353,2.137,"[1, 1, 4, 2, 2, 2, 2, 2, 0, 2, 1]"
2351722570.9548054,32.0,0.21755987425572668,2.026,"[1, 1, 4, 2, 2, 2, 2, 2, 1, 0, 1]"
2334818454.9570794,32.0,0.2164886129807843,2.026,"[1, 1, 4, 2, 2, 2, 2, 1, 2, 0, 1]"
2320544123.13223,32.0,0.2154106466957476,2.026,"[1, 1, 4, 2, 2, 2, 2, 1, 1, 1, 1]"
2311292513.0979986,32.0,0.21203962275312185,1.915,"[1, 1, 4, 2, 2, 2, 2, 2, 0, 0, 1]"
2294388397.1002727,32.0,0.2109683614781795,1.915,"[1, 1, 4, 2, 2, 2, 2, 1, 1, 0, 1]"
2277799704.455147,32.0,0.20990380521333152,1.915,"[1, 1, 4, 2, 2, 2, 2, 0, 2, 0, 1]"
2263790078.9886274,32.0,0.20883254393838915,1.915,"[1, 1, 4, 2, 2, 2, 2, 0, 1, 1, 1]"
2254705793.4634876,32.0,0.2054816350260465,1.804,"[1, 1, 4, 2, 2, 2, 2, 1, 0, 0, 1]"
2235765308.449561,32.0,0.2044237837712929,1.804,"[1, 1, 4, 2, 2, 2, 1, 2, 0, 0, 1]"
2219176615.8044353,32.0,0.20335922750644492,1.804,"[1, 1, 4, 2, 2, 2, 1, 1, 1, 0, 1]"
2205428403.7731957,32.0,0.20229467124159695,1.804,"[1, 1, 4, 2, 2, 2, 1, 1, 0, 1, 1]"
2199172681.6012845,32.0,0.19896387735953763,1.693,"[1, 1, 4, 2, 2, 2, 2, 0, 0, 0, 1]"
2180232196.587358,32.0,0.19790602610478403,1.693,"[1, 1, 4, 2, 2, 2, 1, 1, 0, 0, 1]"
2163954978.898537,32.0,0.19684817485003042,1.693,"[1, 1, 4, 2, 2, 2, 1, 0, 1, 0, 1]"
2145372366.669516,32.0,0.19579702860537118,1.693,"[1, 1, 4, 2, 2, 2, 0, 1, 1, 0, 1]"
2131882295.7608654,32.0,0.19473917735061758,1.693,"[1, 1, 4, 2, 2, 2, 0, 1, 0, 1, 1]"
2125739532.1423993,32.0,0.19142849849884114,1.582,"[1, 1, 4, 2, 2, 2, 1, 0, 0, 0, 1]"
2091187253.6531785,32.0,0.1893262060095226,1.582,"[1, 1, 4, 2, 2, 2, 0, 0, 1, 0, 1]"
2077952072.1647885,32.0,0.18827505976486336,1.582,"[1, 1, 4, 2, 2, 2, 0, 0, 0, 1, 1]"
2053691625.2407572,32.0,0.18394005470880537,1.471,"[1, 1, 4, 2, 2, 2, 0, 0, 0, 0, 1]"
1999142533.0408263,32.0,0.1808067310051108,1.471,"[1, 1, 4, 2, 2, 1, 0, 0, 1, 0, 1]"
1986159009.8807297,32.0,0.17976228977054595,1.471,"[1, 1, 4, 2, 2, 1, 0, 0, 0, 1, 1]"
1965900430.6200325,32.0,0.17872455354607544,1.471,"[1, 1, 4, 2, 2, 0, 1, 0, 0, 1, 1]"
1962357626.696444,32.0,0.17545410475486525,1.36,"[1, 1, 4, 2, 2, 1, 0, 0, 0, 0, 1]"
1940308074.5737233,32.0,0.17442307354048914,1.36,"[1, 1, 4, 2, 1, 2, 0, 0, 0, 0, 1]"
1920049495.3130262,32.0,0.1733853373160186,1.36,"[1, 1, 4, 2, 1, 1, 1, 0, 0, 0, 1]"
1908852365.5375013,32.0,0.17234089608145373,1.36,"[1, 1, 4, 2, 2, 0, 0, 0, 1, 0, 1]"
1896117290.2240932,32.0,0.1713031598569832,1.36,"[1, 1, 4, 2, 2, 0, 0, 0, 0, 1, 1]"
1874067738.1013725,32.0,0.17027212864260707,1.36,"[1, 1, 4, 2, 1, 1, 0, 0, 0, 1, 1]"
1872769142.8270283,32.0,0.16702179488168017,1.249,"[1, 1, 4, 2, 2, 0, 0, 0, 0, 0, 1]"
1829097422.5525162,32.0,0.16496643746302228,1.249,"[1, 1, 4, 2, 0, 2, 0, 0, 0, 0, 1]"
1813315063.0866323,32.0,0.16392870123855177,1.249,"[1, 1, 4, 2, 1, 0, 0, 1, 0, 0, 1]"
1798244758.6323202,32.0,0.16289767002417563,1.249,"[1, 1, 4, 2, 1, 0, 0, 0, 1, 0, 1]"
1775108644.2919655,32.0,0.16188004882998827,1.249,"[1, 1, 4, 1, 2, 0, 0, 0, 1, 0, 1]"
1764132773.1425662,32.0,0.16084231260551776,1.249,"[1, 1, 4, 2, 0, 1, 0, 0, 0, 1, 1]"
1762854238.963171,32.0,0.157612093874874,1.1380000000000001,"[1, 1, 4, 2, 1, 0, 0, 0, 0, 0, 1]"
1741232070.8113797,32.0,0.15658776767059224,1.1380000000000001,"[1, 1, 4, 2, 0, 1, 0, 0, 0, 0, 1]"
1721748748.1788535,32.0,0.1555634414663105,1.1380000000000001,"[1, 1, 4, 2, 0, 0, 1, 0, 0, 0, 1]"
1704552550.9151776,32.0,0.1545391152620287,1.1380000000000001,"[1, 1, 4, 2, 0, 0, 0, 1, 0, 0, 1]"
1689774352.464877,32.0,0.15351478905774696,1.1380000000000001,"[1, 1, 4, 2, 0, 0, 0, 0, 1, 0, 1]"
1677526623.8414774,32.0,0.1524904628534652,1.1380000000000001,"[1, 1, 4, 2, 0, 0, 0, 0, 0, 1, 1]"
1655067613.0860126,32.0,0.14826273795891692,1.0270000000000001,"[1, 1, 4, 2, 0, 0, 0, 0, 0, 0, 1]"
1610731155.9299598,32.0,0.14622749557054215,1.0270000000000001,"[1, 1, 4, 1, 0, 1, 0, 0, 0, 0, 1]"
1591627932.048862,32.0,0.14520987437635477,1.0270000000000001,"[1, 1, 4, 1, 0, 0, 1, 0, 0, 0, 1]"
1568946132.8061926,32.0,0.14419895819226175,1.027,"[1, 1, 4, 0, 1, 0, 1, 0, 0, 0, 1]"
1560277322.5400302,32.0,0.14317463198797997,1.0270000000000001,"[1, 1, 4, 1, 0, 0, 0, 0, 1, 0, 1]"
1548268533.980674,32.0,0.1421570107937926,1.0270000000000001,"[1, 1, 4, 1, 0, 0, 0, 0, 0, 1, 1]"
1526245498.5419574,32.0,0.13795610593962201,0.916,"[1, 1, 4, 1, 0, 0, 0, 0, 0, 0, 1]"
1464051558.447452,32.0,0.13492335738734296,0.9159999999999999,"[1, 1, 4, 0, 0, 0, 1, 0, 0, 0, 1]"
1433316568.9607193,32.0,0.13290152501915692,0.9159999999999999,"[1, 1, 4, 0, 0, 0, 0, 0, 1, 0, 1]"
1421543592.4252477,32.0,0.13189060883506393,0.9159999999999999,"[1, 1, 4, 0, 0, 0, 0, 0, 0, 1, 1]"
1399950853.2754908,32.0,0.1277165240212706,0.8049999999999999,"[1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 1]"
1241856538.0364385,32.0,0.12688966799535373,0.9159999999999999,"[1, 1, 3, 1, 0, 0, 1, 0, 0, 0, 1]"
1225326907.6772373,32.0,0.12587875181126068,0.9159999999999999,"[1, 1, 3, 1, 0, 0, 0, 1, 0, 0, 1]"
1203093436.762586,32.0,0.12487454063726205,0.9159999999999999,"[1, 1, 3, 0, 1, 0, 0, 1, 0, 0, 1]"
1199348572.014234,32.0,0.12385691944307467,0.9159999999999999,"[1, 1, 3, 1, 0, 0, 0, 0, 0, 1, 1]"
1177755832.8644774,32.0,0.11968283462928134,0.8049999999999999,"[1, 1, 3, 1, 0, 0, 0, 0, 0, 0, 1]"
1155522361.9498262,32.0,0.11867862345528268,0.8049999999999999,"[1, 1, 3, 0, 1, 0, 0, 0, 0, 0, 1]"
1135149139.4441216,32.0,0.11767441228128403,0.8049999999999999,"[1, 1, 3, 0, 0, 1, 0, 0, 0, 0, 1]"
1100588312.1023996,32.0,0.11566598993328672,0.8049999999999999,"[1, 1, 3, 0, 0, 0, 0, 1, 0, 0, 1]"
1086663736.0308504,32.0,0.11466177875928807,0.8049999999999999,"[1, 1, 3, 0, 0, 0, 0, 0, 1, 0, 1]"
1053955379.432065,32.0,0.10951030281187354,0.694,"[1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1]"
899017230.7250729,32.0,0.10869015179605171,0.8049999999999999,"[1, 1, 2, 1, 0, 0, 1, 0, 0, 0, 1]"
882814324.9551523,32.0,0.10768594062205306,0.8049999999999999,"[1, 1, 2, 1, 0, 0, 0, 1, 0, 0, 1]"
861023235.3067445,32.0,0.10668843445814877,0.8049999999999999,"[1, 1, 2, 0, 1, 0, 0, 1, 0, 0, 1]"
847098659.2351954,32.0,0.10568422328415011,0.8049999999999999,"[1, 1, 2, 0, 1, 0, 0, 0, 1, 0, 1]"
836181392.2848177,32.0,0.10153025350063988,0.694,"[1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1]"
814390302.6364099,32.0,0.10053274733673559,0.694,"[1, 1, 2, 0, 1, 0, 0, 0, 0, 0, 1]"
794422447.8757654,32.0,0.09953524117283132,0.694,"[1, 1, 2, 0, 0, 1, 0, 0, 0, 0, 1]"
760549280.2620516,32.0,0.09754022884502277,0.694,"[1, 1, 2, 0, 0, 0, 0, 1, 0, 0, 1]"
746901762.6677004,32.0,0.09654272268111848,0.694,"[1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 1]"
735591108.5009689,32.0,0.0955452165172142,0.694,"[1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1]"
714842073.7705022,32.0,0.09142477178417611,0.583,"[1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1]"
563017805.1270052,32.0,0.09061132577844772,0.694,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1]"
547137289.9545236,32.0,0.08961381961454344,0.694,"[1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1]"
533489772.36017233,32.0,0.08861631345063915,0.694,"[1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1]"
522179118.1934408,32.0,0.08761880728673488,0.694,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1]"
501430083.4629741,32.0,0.08349836255369679,0.583,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]"
460507567.6188249,32.0,0.08151676024607696,0.583,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1]"
427312877.0446244,32.0,0.07953515793845713,0.583,"[1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1]"
413938718.2172983,32.0,0.0785443567846472,0.583,"[1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1]"
402854615.61614585,32.0,0.0775535556308373,0.583,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1]"
382519063.4783779,32.0,0.07345993093817638,0.472,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
212842664.14186126,32.0,0.07166909379882719,0.583,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]"
204830085.15492472,32.0,0.0706715876349229,0.583,"[1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]"
183906075.68524942,32.0,0.06968749149120736,0.583,"[1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1]"
173410430.41600427,32.0,0.06558716178845207,0.472,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
152486420.94632894,32.0,0.06460306564473653,0.472,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]"
133313098.7838297,32.0,0.06361896950102099,0.472,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
76822692.74844964,32.0,0.05968258492615884,0.472,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
56895093.10032878,32.0,0.05561578027387544,0.361,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
2837400253.9534383,33.0,0.27816138763137005,2.581,"[1, 3, 4, 2, 2, 2, 2, 2, 2, 2, 1]"
2806350755.2947235,33.0,0.2734641912192235,2.47,"[1, 3, 4, 2, 2, 2, 2, 2, 2, 1, 1]"
2789982769.0933213,33.0,0.2723359071557308,2.47,"[1, 3, 4, 2, 2, 2, 2, 2, 1, 2, 1]"
2775842670.337337,33.0,0.2687938148474543,2.359,"[1, 3, 4, 2, 2, 2, 2, 2, 2, 0, 1]"
2754499990.1529884,33.0,0.25851304560221733,2.4699999999999998,"[1, 2, 4, 2, 2, 2, 2, 2, 2, 2, 1]"
2723991905.195602,33.0,0.25384266923044796,2.359,"[1, 2, 4, 2, 2, 2, 2, 2, 2, 1, 1]"
2694018903.1983237,33.0,0.24919911289905605,2.2479999999999998,"[1, 2, 4, 2, 2, 2, 2, 2, 2, 0, 1]"
2677940992.809331,33.0,0.24807753384565776,2.248,"[1, 2, 4, 2, 2, 2, 2, 2, 1, 1, 1]"
2672866880.0701675,33.0,0.23898539375476247,2.359,"[1, 1, 4, 2, 2, 2, 2, 2, 2, 2, 1]"
2642893878.0728893,33.0,0.23434183742337056,2.248,"[1, 1, 4, 2, 2, 2, 2, 2, 2, 1, 1]"
2627102595.9027014,33.0,0.23322696338006663,2.248,"[1, 1, 4, 2, 2, 2, 2, 2, 1, 2, 1]"
2613449665.5256824,33.0,0.22972510113235636,2.137,"[1, 1, 4, 2, 2, 2, 2, 2, 2, 0, 1]"
2597658383.355494,33.0,0.22861022708905243,2.137,"[1, 1, 4, 2, 2, 2, 2, 2, 1, 1, 1]"
2568736703.979506,33.0,0.22402031083841575,2.026,"[1, 1, 4, 2, 2, 2, 2, 2, 1, 0, 1]"
2553228623.044881,33.0,0.2229121418052062,2.026,"[1, 1, 4, 2, 2, 2, 2, 2, 0, 1, 1]"
2534854062.295782,33.0,0.22181067778209101,2.026,"[1, 1, 4, 2, 2, 2, 2, 1, 1, 1, 1]"
2524823257.792443,33.0,0.21834904559494694,1.915,"[1, 1, 4, 2, 2, 2, 2, 2, 0, 0, 1]"
2506448697.043344,33.0,0.21724758157183177,1.915,"[1, 1, 4, 2, 2, 2, 2, 1, 1, 0, 1]"
2491220410.971401,33.0,0.21614611754871657,1.915,"[1, 1, 4, 2, 2, 2, 2, 1, 0, 1, 1]"
2473179367.453235,33.0,0.21505135853569574,1.915,"[1, 1, 4, 2, 2, 2, 2, 0, 1, 1, 1]"
2463325178.0260296,33.0,0.21160984137883457,1.804,"[1, 1, 4, 2, 2, 2, 2, 1, 0, 0, 1]"
2445284134.5078635,33.0,0.21051508236581373,1.804,"[1, 1, 4, 2, 2, 2, 2, 0, 1, 0, 1]"
2406963003.2880883,33.0,0.20833897435996085,1.804,"[1, 1, 4, 2, 2, 2, 1, 0, 2, 0, 1]"
2402941012.3124795,33.0,0.20491086722328847,1.693,"[1, 1, 4, 2, 2, 2, 2, 0, 0, 0, 1]"
2364619881.0927043,33.0,0.20273475921743558,1.693,"[1, 1, 4, 2, 2, 2, 1, 0, 1, 0, 1]"
2342122001.830161,33.0,0.20166011523469787,1.693,"[1, 1, 4, 2, 2, 1, 2, 0, 1, 0, 1]"
2329710170.025729,33.0,0.20056535622167707,1.693,"[1, 1, 4, 2, 2, 2, 0, 1, 0, 1, 1]"
2323047683.2129784,33.0,0.1971640691253821,1.582,"[1, 1, 4, 2, 2, 2, 1, 0, 0, 0, 1]"
2302816805.1697755,33.0,0.19608272013255001,1.582,"[1, 1, 4, 2, 2, 2, 0, 1, 0, 0, 1]"
2285430639.730871,33.0,0.19500137113971794,1.582,"[1, 1, 4, 2, 2, 2, 0, 0, 1, 0, 1]"
2271021506.1133103,33.0,0.19392002214688583,1.582,"[1, 1, 4, 2, 2, 2, 0, 0, 0, 1, 1]"
2248523626.8507676,33.0,0.19284537816414812,1.582,"[1, 1, 4, 2, 2, 1, 1, 0, 0, 1, 1]"
2244619951.502077,33.0,0.18946420609813652,1.471,"[1, 1, 4, 2, 2, 2, 0, 0, 0, 0, 1]"
2222122072.2395344,33.0,0.1883895621153988,1.471,"[1, 1, 4, 2, 2, 1, 1, 0, 0, 0, 1]"
2200042680.339333,33.0,0.1873216231427555,1.471,"[1, 1, 4, 2, 2, 0, 2, 0, 0, 0, 1]"
2185200438.910684,33.0,0.18624027414992342,1.471,"[1, 1, 4, 2, 2, 1, 0, 0, 1, 0, 1]"
2171057680.767901,33.0,0.1851656301671857,1.471,"[1, 1, 4, 2, 2, 1, 0, 0, 0, 1, 1]"
2145141903.5096402,33.0,0.18073663415881389,1.36,"[1, 1, 4, 2, 2, 1, 0, 0, 0, 0, 1]"
2123062511.609439,33.0,0.17966869518617054,1.36,"[1, 1, 4, 2, 2, 0, 1, 0, 0, 0, 1]"
2103574994.7346723,33.0,0.17860075621352722,1.36,"[1, 1, 4, 2, 2, 0, 0, 1, 0, 0, 1]"
2086827664.6556427,33.0,0.17753281724088388,1.36,"[1, 1, 4, 2, 2, 0, 0, 0, 1, 0, 1]"
2072947978.6665652,33.0,0.17646487826824056,1.36,"[1, 1, 4, 2, 2, 0, 0, 0, 0, 1, 1]"
2048903382.1226182,33.0,0.17540364430569158,1.36,"[1, 1, 4, 2, 1, 1, 0, 0, 0, 1, 1]"
2047511983.1007144,33.0,0.17206270230024598,1.249,"[1, 1, 4, 2, 2, 0, 0, 0, 0, 0, 1]"
2023467386.5567675,33.0,0.171001468337697,1.249,"[1, 1, 4, 2, 1, 1, 0, 0, 0, 0, 1]"
1999875663.9708242,33.0,0.16994693938524238,1.249,"[1, 1, 4, 2, 0, 2, 0, 0, 0, 0, 1]"
1978209537.3943439,33.0,0.16888570542269343,1.249,"[1, 1, 4, 2, 0, 1, 1, 0, 0, 0, 1]"
1966244629.4295533,33.0,0.16781776645005012,1.249,"[1, 1, 4, 2, 1, 0, 0, 0, 1, 0, 1]"
1952624732.8834708,33.0,0.16675653248750114,1.249,"[1, 1, 4, 2, 1, 0, 0, 0, 0, 1, 1]"
1927662560.5806515,33.0,0.16238117655988402,1.1380000000000001,"[1, 1, 4, 2, 1, 0, 0, 0, 0, 0, 1]"
1904070837.9947083,33.0,0.1613266476074294,1.1380000000000001,"[1, 1, 4, 2, 0, 1, 0, 0, 0, 0, 1]"
1882812787.48968,33.0,0.1602721186549748,1.1380000000000001,"[1, 1, 4, 2, 0, 0, 1, 0, 0, 0, 1]"
1857554920.2272227,33.0,0.15922429471261454,1.1380000000000001,"[1, 1, 4, 1, 1, 0, 1, 0, 0, 0, 1]"
1847925857.1762264,33.0,0.1581630607500656,1.1380000000000001,"[1, 1, 4, 2, 0, 0, 0, 0, 1, 0, 1]"
1822667989.913769,33.0,0.15711523680770534,1.1380000000000001,"[1, 1, 4, 1, 1, 0, 0, 0, 1, 0, 1]"
1810068217.7348087,33.0,0.15275999591037157,1.0270000000000001,"[1, 1, 4, 2, 0, 0, 0, 0, 0, 0, 1]"
1761665779.3105674,33.0,0.1506643480256511,1.0270000000000001,"[1, 1, 4, 1, 0, 1, 0, 0, 0, 0, 1]"
1736889686.8566208,33.0,0.14962322909338524,1.027,"[1, 1, 4, 0, 1, 1, 0, 0, 0, 0, 1]"
1722403677.9126837,33.0,0.14856870014093063,1.0270000000000001,"[1, 1, 4, 1, 0, 0, 0, 1, 0, 0, 1]"
1706584955.975327,33.0,0.1475208761985704,1.0270000000000001,"[1, 1, 4, 1, 0, 0, 0, 0, 1, 0, 1]"
1693474872.6245506,33.0,0.14647305225621018,1.0270000000000001,"[1, 1, 4, 1, 0, 0, 0, 0, 0, 1, 1]"
1669442620.4843957,33.0,0.1421513364093483,0.916,"[1, 1, 4, 1, 0, 0, 0, 0, 0, 0, 1]"
1644666528.0304492,33.0,0.14111021747708244,0.9159999999999999,"[1, 1, 4, 0, 1, 0, 0, 0, 0, 0, 1]"
1621963422.14456,33.0,0.14006909854481658,0.9159999999999999,"[1, 1, 4, 0, 0, 1, 0, 0, 0, 0, 1]"
1601506087.1710305,33.0,0.13902797961255073,0.9159999999999999,"[1, 1, 4, 0, 0, 0, 1, 0, 0, 0, 1]"
1583450215.781485,33.0,0.13798686068028487,0.9159999999999999,"[1, 1, 4, 0, 0, 0, 0, 1, 0, 0, 1]"
1567933224.0596318,33.0,0.13694574174801905,0.9159999999999999,"[1, 1, 4, 0, 0, 0, 0, 0, 1, 0, 1]"
1555073205.6818893,33.0,0.13590462281575316,0.9159999999999999,"[1, 1, 4, 0, 0, 0, 0, 0, 0, 1, 1]"
1531497124.9037354,33.0,0.1316097270092685,0.8049999999999999,"[1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 1]"
1358653929.7634292,33.0,0.1307526682351788,0.9159999999999999,"[1, 1, 3, 1, 0, 0, 1, 0, 0, 0, 1]"
1332543491.0847967,33.0,0.12972495932310169,0.9159999999999999,"[1, 1, 3, 0, 0, 2, 0, 0, 0, 0, 1]"
1325081066.6520302,33.0,0.12867043037064713,0.9159999999999999,"[1, 1, 3, 1, 0, 0, 0, 0, 1, 0, 1]"
1312221048.274288,33.0,0.12762931143838124,0.9159999999999999,"[1, 1, 3, 1, 0, 0, 0, 0, 0, 1, 1]"
1288644967.496134,33.0,0.12333441563189661,0.8049999999999999,"[1, 1, 3, 1, 0, 0, 0, 0, 0, 0, 1]"
1264344484.2166512,33.0,0.12230000170972512,0.8049999999999999,"[1, 1, 3, 0, 1, 0, 0, 0, 0, 0, 1]"
1242077193.843972,33.0,0.12126558778755363,0.8049999999999999,"[1, 1, 3, 0, 0, 1, 0, 0, 0, 0, 1]"
1222012563.90319,33.0,0.12023117386538214,0.8049999999999999,"[1, 1, 3, 0, 0, 0, 1, 0, 0, 0, 1]"
1204303298.343509,33.0,0.11919675994321065,0.8049999999999999,"[1, 1, 3, 0, 0, 0, 0, 1, 0, 0, 1]"
1153345302.7742195,33.0,0.11285985633276045,0.694,"[1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1]"
983852289.3033289,33.0,0.11200950256876568,0.8049999999999999,"[1, 1, 2, 1, 0, 0, 1, 0, 0, 0, 1]"
966143023.7436482,33.0,0.1109750886465942,0.8049999999999999,"[1, 1, 2, 1, 0, 0, 0, 1, 0, 0, 1]"
950923900.7691246,33.0,0.1099406747244227,0.8049999999999999,"[1, 1, 2, 1, 0, 0, 0, 0, 1, 0, 1]"
938310747.0951525,33.0,0.10890626080225121,0.8049999999999999,"[1, 1, 2, 1, 0, 0, 0, 0, 0, 1, 1]"
915185028.1743582,33.0,0.104638185036144,0.694,"[1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1]"
869516939.9066094,33.0,0.10258276721198974,0.694,"[1, 1, 2, 0, 0, 1, 0, 0, 0, 0, 1]"
782497144.027761,33.0,0.09423067583795174,0.583,"[1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1]"
616310741.1555142,33.0,0.09338702708405063,0.694,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1]"
592943138.1543869,33.0,0.09236602318206787,0.694,"[1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1]"
571649057.6284591,33.0,0.09030390034781924,0.694,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1]"
548967928.291567,33.0,0.08606264462208975,0.583,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]"
525600325.2904397,33.0,0.08504164072010699,0.583,"[1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1]"
504187862.19844365,33.0,0.08402063681812424,0.583,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1]"
484893500.7889075,33.0,0.0829996329161415,0.583,"[1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
467864082.80241203,33.0,0.08197862901415874,0.583,"[1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1]"
453229212.39247817,33.0,0.080957625112176,0.583,"[1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1]"
418857994.96443844,33.0,0.07572218552484127,0.472,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
255934916.80178148,33.0,0.0748852417810345,0.583,"[1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]"
224270628.40535206,33.0,0.07284323397706902,0.583,"[1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]"
212141685.77257562,33.0,0.07182223007508626,0.583,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1]"
189899410.9773124,33.0,0.06760779438973429,0.472,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
145995779.94249785,33.0,0.06557919660595754,0.472,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
127079047.60416129,33.0,0.06456489771406916,0.472,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
110382929.23618186,33.0,0.0635505988221808,0.472,"[1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
84142937.30610397,33.0,0.06152200103840405,0.472,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
62333819.241380796,33.0,0.057334385393429305,0.361,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
3087659368.0604057,34.0,0.28610175887452816,2.581,"[1, 3, 4, 2, 2, 2, 2, 2, 2, 2, 1]"
3054091582.6023197,34.0,0.2812837514696901,2.47,"[1, 3, 4, 2, 2, 2, 2, 2, 2, 1, 1]"
3021094189.272732,34.0,0.27649256410522943,2.359,"[1, 3, 4, 2, 2, 2, 2, 2, 2, 0, 1]"
3003376259.6081667,34.0,0.2753340772935639,2.3590000000000004,"[1, 3, 4, 2, 2, 2, 2, 2, 1, 1, 1]"
2998898102.035952,34.0,0.26590976737826433,2.4699999999999998,"[1, 2, 4, 2, 2, 2, 2, 2, 2, 2, 1]"
2965900708.706364,34.0,0.26111858001380356,2.359,"[1, 2, 4, 2, 2, 2, 2, 2, 2, 1, 1]"
2948488640.0727563,34.0,0.2599667982122324,2.359,"[1, 2, 4, 2, 2, 2, 2, 2, 1, 2, 1]"
2933467209.056016,34.0,0.2563542126897206,2.2479999999999998,"[1, 2, 4, 2, 2, 2, 2, 2, 2, 0, 1]"
2911459758.118625,34.0,0.24583846606369836,2.359,"[1, 1, 4, 2, 2, 2, 2, 2, 2, 2, 1]"
2879026258.4682765,34.0,0.24107409873961538,2.248,"[1, 1, 4, 2, 2, 2, 2, 2, 2, 1, 1]"
2847150191.2790947,34.0,0.23633655145590957,2.137,"[1, 1, 4, 2, 2, 2, 2, 2, 2, 0, 1]"
2830040443.243374,34.0,0.2351914746644328,2.137,"[1, 1, 4, 2, 2, 2, 2, 2, 1, 1, 1]"
2813229495.9828315,34.0,0.2340531028830504,2.137,"[1, 1, 4, 2, 2, 2, 2, 2, 0, 2, 1]"
2798715384.528469,34.0,0.23048074742110478,2.026,"[1, 1, 4, 2, 2, 2, 2, 2, 1, 0, 1]"
2781904437.267927,34.0,0.22934237563972237,2.026,"[1, 1, 4, 2, 2, 2, 2, 2, 0, 1, 1]"
2761976539.0297723,34.0,0.22821070886843436,2.026,"[1, 1, 4, 2, 2, 2, 2, 1, 1, 1, 1]"
2751124000.2715926,34.0,0.22465846843677156,1.915,"[1, 1, 4, 2, 2, 2, 2, 2, 0, 0, 1]"
2731196102.033438,34.0,0.22352680166548355,1.915,"[1, 1, 4, 2, 2, 2, 2, 1, 1, 0, 1]"
2714680456.3357267,34.0,0.22239513489419555,1.915,"[1, 1, 4, 2, 2, 2, 2, 1, 0, 1, 1]"
